FBgn0033243	5	FBgn0033243	16	-1.5025003405291832	1.5025003405291832
FBgn0265512	15	FBgn0265512	77	-2.2854022188622483	2.2854022188622483
FBgn0034160	15	FBgn0034160	46	-1.5545888516776374	1.5545888516776374
FBgn0034389	22	FBgn0034389	128	-2.4876652993662414	2.4876652993662414
FBgn0033113	470	FBgn0033113	173	1.436639753764055	1.436639753764055
FBgn0033458	36	FBgn0033458	12	1.5090136474878577	1.5090136474878577
FBti0019000	16	FBti0019000	4	1.765534746362977	1.765534746362977
FBgn0263659	74	FBgn0263659	192	-1.3636383467721995	1.3636383467721995
FBgn0033702	12	FBgn0033702	3	1.7004397181410922	1.7004397181410922
FBgn0034139	24	FBgn0034139	10	1.1844245711374275	1.1844245711374275
FBti0061199	17	FBti0061199	3	2.169925001442312	2.169925001442312
FBgn0033518	4	FBgn0033518	12	-1.3785116232537298	1.3785116232537298
FBgn0003748	1046	FBgn0003748	442	1.2408828383757902	1.2408828383757902
FBgn0041087	1239	FBgn0041087	522	1.245457269027296	1.245457269027296
FBgn0264753	9	FBgn0264753	131	-3.722466024471091	3.722466024471091
FBgn0034067	142	FBgn0034067	69	1.030588319833423	1.030588319833423
FBti0019968	12	FBti0019968	27	-1.106915203916512	1.106915203916512
FBti0061160	12	FBti0061160	28	-1.15754127698648	1.15754127698648
FBgn0033363	45	FBgn0033363	99	-1.1202942337177118	1.1202942337177118
FBgn0034718	516	FBgn0034718	208	1.306661338234052	1.306661338234052
RR48532_transposable_element	49	RR48532_transposable_element	7	2.643856189774725	2.643856189774725
FBgn0033913	2106	FBgn0033913	4374	-1.0540927027897475	1.0540927027897475
FBgn0011589	15	FBgn0011589	6	1.1926450779423958	1.1926450779423958
FBgn0033541	26	FBgn0033541	8	1.584962500721156	1.584962500721156
FBgn0261584	44	FBgn0261584	142	-1.6680182404487147	1.6680182404487147
FBgn0011260	227	FBgn0011260	49	2.189033824390017	2.189033824390017
FBgn0040505	16	FBgn0040505	39	-1.234465253637023	1.234465253637023
FBgn0261989	16	FBgn0261989	6	1.2801079191927351	1.2801079191927351
FBgn0085260	11	FBgn0085260	3	1.584962500721156	1.584962500721156
FBgn0034804	11	FBgn0034804	30	-1.369233809665719	1.369233809665719
FBgn0028434	76	FBgn0028434	25	1.5663468225538093	1.5663468225538093
RR48339_transposable_element	22	RR48339_transposable_element	8	1.3536369546147005	1.3536369546147005
FBti0063720	32	FBti0063720	12	1.3439544012173612	1.3439544012173612
FBti0062576	3	FBti0062576	12	-1.7004397181410922	1.7004397181410922
FBgn0034140	17	FBgn0034140	6	1.3625700793847084	1.3625700793847084
FBgn0033720	14	FBgn0033720	2	2.321928094887362	2.321928094887362
FBti0019001	23	FBti0019001	5	2.0	2.0
FBgn0261588	19	FBgn0261588	7	1.3219280948873624	1.3219280948873624
FBgn0085229	130	FBgn0085229	56	1.2005329873727086	1.2005329873727086
FBgn0002531	2	FBgn0002531	13	-2.222392421336448	2.222392421336448
FBgn0034010	169	FBgn0034010	455	-1.42349907802704	1.42349907802704
FBti0059733	18	FBti0059733	8	1.078002512001273	1.078002512001273
FBti0019975	22	FBti0019975	9	1.2016338611696504	1.2016338611696504
RR50207_transposable_element	12	RR50207_transposable_element	5	1.1154772174199359	1.1154772174199359
FBgn0266819	11	FBgn0266819	24	-1.0588936890535685	1.0588936890535685
FBti0018970	75	FBti0018970	14	2.341036917835067	2.341036917835067
FBgn0034911	11	FBgn0034911	3	1.584962500721156	1.584962500721156
FBgn0033888	4	FBgn0033888	11	-1.2630344058337937	1.2630344058337937
FBgn0040091	362	FBgn0040091	886	-1.2889645563053131	1.2889645563053131
FBgn0035085	118	FBgn0035085	671	-2.4974996594708165	2.4974996594708165
FBgn0033368	72	FBgn0033368	25	1.489384840738925	1.489384840738925
FBgn0050281	20	FBgn0050281	3	2.3923174227787602	2.3923174227787602
FBgn0002567	51	FBgn0002567	23	1.1154772174199359	1.1154772174199359
FBgn0015872	1	FBgn0015872	15	-3.0	3.0
FBgn0022224	84	FBgn0022224	30	1.4551946257508264	1.4551946257508264
FBgn0034391	70	FBgn0034391	29	1.2428565238961635	1.2428565238961635
FBgn0265341	7	FBgn0265341	18	-1.2479275134435857	1.2479275134435857
FBgn0034354	314	FBgn0034354	152	1.0418201756946268	1.0418201756946268
FBgn0265529	1	FBgn0265529	16	-3.0874628412503395	3.0874628412503395
FBgn0050463	57	FBgn0050463	9	2.5360529002402097	2.5360529002402097
RR48356_transposable_element	4	RR48356_transposable_element	12	-1.3785116232537298	1.3785116232537298
FBgn0050081	11	FBgn0050081	30	-1.369233809665719	1.369233809665719
FBgn0263336	42	FBgn0263336	102	-1.2602357724811204	1.2602357724811204
FBgn0035078	11	FBgn0035078	3	1.584962500721156	1.584962500721156
FBgn0262563	54	FBgn0262563	20	1.3890422907458992	1.3890422907458992
FBti0059684	9	FBti0059684	24	-1.3219280948873622	1.3219280948873622
FBti0063229	11	FBti0063229	26	-1.1699250014423124	1.1699250014423124
FBgn0034885	182	FBgn0034885	71	1.34577483684173	1.34577483684173
FBgn0033074	5	FBgn0033074	12	-1.1154772174199359	1.1154772174199359
FBgn0022160	653	FBgn0022160	1318	-1.0120820237534622	1.0120820237534622
FBgn0033367	19565	FBgn0033367	6289	1.63721692470297	1.63721692470297
FBgn0034438	86	FBgn0034438	21	1.983511877211431	1.983511877211431
FBgn0263655	16	FBgn0263655	5	1.5025003405291832	1.5025003405291832
FBgn0053757	0	FBgn0053757	12	-3.700439718141092	3.700439718141092
FBgn0085786	9	FBgn0085786	23	-1.2630344058337937	1.2630344058337937
FBgn0000079	87	FBgn0000079	184	-1.0719498418790148	1.0719498418790148
FBgn0034636	1	FBgn0034636	22	-3.523561956057013	3.523561956057013
FBti0018969	180	FBti0018969	62	1.5225659635832889	1.5225659635832889
FBti0019002	17	FBti0019002	2	2.584962500721156	2.584962500721156
FBgn0034476	68	FBgn0034476	159	-1.2134036381091933	1.2134036381091933
FBgn0260429	25	FBgn0260429	81	-1.6571122864769916	1.6571122864769916
FBgn0261673	87	FBgn0261673	13	2.652076696579693	2.652076696579693
FBgn0033725	32	FBgn0033725	8	1.874469117916141	1.874469117916141
FBti0059727	11	FBti0059727	39	-1.7369655941662063	1.7369655941662063
FBti0018968	119	FBti0018968	29	2.0	2.0
FBgn0063498	90	FBgn0063498	276	-1.605947525850492	1.605947525850492
FBgn0050484	7	FBgn0050484	20	-1.3923174227787605	1.3923174227787605
FBgn0033481	12	FBgn0033481	2	2.1154772174199357	2.1154772174199357
FBti0018869	28	FBti0018869	13	1.0506260730699681	1.0506260730699681
FBgn0040752	2493	FBgn0040752	5085	-1.0280699968604363	1.0280699968604363
FBti0060873	3	FBti0060873	11	-1.5849625007211563	1.5849625007211563
FBgn0034647	16	FBgn0034647	5	1.5025003405291832	1.5025003405291832
FBgn0034407	28	FBgn0034407	5	2.273018494406416	2.273018494406416
FBgn0265530	17	FBgn0265530	49	-1.4739311883324124	1.4739311883324124
FBgn0259183	5	FBgn0259183	18	-1.6629650127224294	1.6629650127224294
FBgn0024315	18	FBgn0024315	92	-2.2912312976644458	2.2912312976644458
FBti0018973	26	FBti0018973	3	2.7548875021634687	2.7548875021634687
FBgn0034290	4	FBgn0034290	14	-1.5849625007211563	1.5849625007211563
FBgn0033234	8	FBgn0033234	22	-1.3536369546147005	1.3536369546147005
FBti0018971	17	FBti0018971	3	2.169925001442312	2.169925001442312
FBgn0050043	11	FBgn0050043	2	2.0	2.0
FBgn0033724	151	FBgn0033724	47	1.6629650127224291	1.6629650127224291
FBgn0050414	63	FBgn0050414	26	1.2451124978365313	1.2451124978365313
FBgn0033782	51	FBgn0033782	152	-1.5569481245515595	1.5569481245515595
FBgn0033065	45	FBgn0033065	5	2.9385994553358565	2.9385994553358565
FBti0018972	18	FBti0018972	1	3.2479275134435857	3.2479275134435857
FBgn0266011	7	FBgn0266011	16	-1.0874628412503393	1.0874628412503393
FBti0061813	6	FBti0061813	14	-1.0995356735509143	1.0995356735509143
FBti0060199	11	FBti0060199	4	1.2630344058337937	1.2630344058337937
FBgn0030706	6	FBgn0030706	18	-1.4405725913859815	1.4405725913859815
FBgn0029762	11	FBgn0029762	28	-1.273018494406416	1.273018494406416
FBgn0058469	123	FBgn0058469	56	1.1213062962221336	1.1213062962221336
